,id,text,Unnamed: 2,amir,charles,moindze,sent_id,question_id,label,similarity
96,560,"Trop de députés, sénateurs, trop couteux.",98,dissident,avis acceptable,avis acceptable,0,UHJvcG9zYWw6YjlmMDZkMWEtMWUzMS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
97,561,Je me suis donc retrouvée au chômage après 38 ans de carrière.,99,inclassable,avis acceptable,inclassable,5,UHJvcG9zYWw6MTE4NTkyNTUtMWUzYi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
98,562,"Pourtant, avec la non prise en compte du vote blanc et de l’abstention la légitimité n’est pas présente (Election d’Emmanuel MACRON : 66% officiellement ; 44% avec comptabilisation des votes blanc et 25% d’abstention).",0,non dissident,non dissident,non dissident,1,UHJvcG9zYWw6ZTY0N2E2MTAtMWUzOC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
99,563,Supprimer toutes celles ne servant pas.,1,dissident,non dissident,dissident,4,UHJvcG9zYWw6YzBjN2Y4OGYtMWUyZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
100,564,"suppression de l'ISF mal comprise/mal expliquée/explication ""tronquée"" par les médias/réseaux sociaux ?",2,non dissident,non dissident,non dissident,1,UHJvcG9zYWw6ZjdiNDVkOGYtMWUzZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
101,565,"Trop de ministres, trop de secrétaires d'état, suppression du sénat , diminution du nombre des députés.",3,non dissident,dissident,dissident,0,UHJvcG9zYWw6NWI0ODFkYzctMWUzNi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
102,566,"Le système paraît trop lourd, coûteux et source de dysfonctionnements.",4,non dissident,non dissident,non dissident,0,UHJvcG9zYWw6NmRiMzg1MDYtMWUzNi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
103,567,Ces droits et ces devoirs sont devenus totalement illisibles avec l’accumulation des aides et des obligations parfois contradictoires mais surtout infantilisantes qui renforcent les inégalités en stigmatisant l’assistanat et en survalorisant la réussite des initiés.,5,non dissident,non dissident,non dissident,6,UHJvcG9zYWw6OWU1OTcyZDctMWUyNy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
104,568,"Cela ne peut plus durer, être maire est difficile, demande du temps, comment comprendre que certains multiplie les casquettes par le biais de présidence de syndicats ou autres c'est simplement inacceptable dnas le monde dans lequel nous vivons.",6,non dissident,non dissident,non dissident,2,UHJvcG9zYWw6ODk2OWE0YzktMWUyNi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
105,569,Abandon du projet Métropoles qui ne correspond pas à la réalité géographique de la France,7,non dissident,non dissident,non dissident,4,UHJvcG9zYWw6NTU3NGYyMDctMWUzMC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
106,570,"Nous avons atteint le summum de la complexité administrative synonyme de lourdeur, lenteur, inefficacité coûts aberrants avec des sur-pouvoirs de nombreux hauts fonctionnaires dont les agissements sont préjudiciables et non contrôlés et/ou contrôlables.",8,non dissident,dissident,non dissident,0,UHJvcG9zYWw6Mzk4ZTAxNTYtMWUzNS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
107,571,Les élus ayant eu une condamnation doivent perdre leur mandat et ne plus exercer de mandat.,9,non dissident,non dissident,non dissident,17,UHJvcG9zYWw6MGQ2MWNmYTctMWU0MC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
108,572,Trop d'Etat tue l'Etat.,10,inclassable,non dissident,non dissident,0,UHJvcG9zYWw6YmM4YjAyYzMtMWUzMS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
109,573,Trop d'Etat tue l'Etat.,11,inclassable,non dissident,non dissident,0,UHJvcG9zYWw6YmM4YjAyYzMtMWUzMS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
110,574,"Ce faisant, et acceptant de vendre des armes à un gouvernement en sachant que ces armes sont utilisées contre des civils, notre pays bafoue les engagements internationaux qu’il a signés.",12,dissident,non dissident,non dissident,7,UHJvcG9zYWw6NWRlNjFiY2YtMWUzOS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
111,575,"trop lourde et trop couteuse  les élus ne font pas leur job , il faut les contrôler et les remplacer si nécessaire Réduire le nombre de tous les élus  députés( 2par département )  sénateurs ( 1 par département )conseillers régionaux ( 15 par département )",13,non dissident,dissident,dissident,0,UHJvcG9zYWw6NzUxN2VhZWUtMWUyNy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
112,576,"Revoir l’organisation (illisible) et les prérogatives (illégitimes démocratiquement, trop larges.)",14,dissident,dissident,non dissident,73,UHJvcG9zYWw6MDgzNzJhZTAtMWUyOC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
113,577,"Beaucoup trop d’echelons, beaucoup trop de normes, un langage devenu incompréhensible.",15,non dissident,non dissident,non dissident,0,UHJvcG9zYWw6NDk1Y2QwNGItMWUzZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
114,578,le permis à point est un échec car l'on se retrouve aujourd'hui avec des centaines de milleirs de personnes conduisant sans permis et donc sans assurance!,16,non dissident,non dissident,non dissident,1,UHJvcG9zYWw6NjNjZGEzNGYtMWUyZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
115,579,trop d'élus : 550 000. trop de communes : 36 000.,17,non dissident,non dissident,non dissident,2,UHJvcG9zYWw6OTY3NzRmOWYtMWUzZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
116,580,"Ne pas fermer la poste ou les perceptions qui ne sont ouvert que trois par jour, réduire les employés (es) du trésor public, prélèvement à la source ( service impôts supprimé, les produits communaux en mairie pour le paiement)",18,non dissident,non dissident,non dissident,1,UHJvcG9zYWw6NDMzNDk2ZmMtMWUyNi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
117,581,Le mille feuilles territoriale engendre des surcoûts très importants et rend illisible les responsabilités.,19,non dissident,non dissident,non dissident,6,UHJvcG9zYWw6YjRkZTM3M2MtMWUzNi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
118,582,Trop de papiers tue les papiers.,20,non dissident,non dissident,non dissident,1,UHJvcG9zYWw6YTUzODc0YzUtMWUzYi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
119,583,Retour au President arbitre élu au suffrage indirect ?,21,non dissident,non dissident,non dissident,17,UHJvcG9zYWw6NmZkZWNjZTgtMWUyNy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
120,584,http://www.sincerites.org/2017/02/des-peuples-socio-economiquement-incompetents-ne-peuvent-elire-qu-un-personnel-politique-socio-economiquement-incompetent.html 5) Pauvre peuple russe : Spolié en 1917 et en 1991 !,22,inclassable,non dissident,inclassable,14,UHJvcG9zYWw6YjRjOGRmMGYtMWUyMy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,inclassable,
121,585,"Ma taxe foncière nous coute un mois de salaire alors que mon voisin d'en face, sur l'autre commune, paye moins du tiers pou la même surface!",23,non dissident,non dissident,non dissident,11,UHJvcG9zYWw6OTJhNTcxMmUtMWUyZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
122,586,"Tout est à revoir avec suppression des commissions ad-hoc qui ne servent à rien, suppression du conseil économique social et environnemental",24,dissident,dissident,dissident,0,UHJvcG9zYWw6ZDJiNjQxN2UtMWUzOS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
123,587,"nous sommes à l'heure du numérique et on utilise encore trop de papiers , on nous demande 50 fois le même papier c'est une aberration.",25,non dissident,non dissident,non dissident,0,UHJvcG9zYWw6NWEzODk1NTMtMWUzOC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
124,588,Et le mot « Service » … il n’existe pas.,26,dissident,inclassable,inclassable,2,UHJvcG9zYWw6Mjg4YWY1ZmItMWUyOC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,inclassable,
125,589,"Les hauts fonctionnaires quittant la fonction publique, la quittent définitivement.",27,non dissident,non dissident,non dissident,46,UHJvcG9zYWw6MDgzNzJhZTAtMWUyOC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
126,590,Arrêter toutes les normes inutiles et les démarches chronophages et couteuses pour tous,28,non dissident,non dissident,non dissident,1,UHJvcG9zYWw6Y2EzYmU2ODItMWUzOS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
127,591,Notre gouvernement agit trop vite sans aucune réflexion.,29,non dissident,dissident,dissident,0,UHJvcG9zYWw6NGNmYWE2OTItMWUyMi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
128,592,Le président de la république a trop de pouvoir donc les limités  Trop de petites administrations qui ne sert à rien vu que les rapports ne sont jamais pris en compte donc pourquoi dépenser nos impôts dedans   Trop de collabateurs au sénat  et assemblé national donc en limite le nombre de moitié et supprimer l’ensemble des privilèges ainsi que le salaire afin d’être plus proche des français moyens.,30,non dissident,non dissident,dissident,0,UHJvcG9zYWw6ZDYzMzI3MGUtMWUzZi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
129,593,Mal gérée.,31,non dissident,dissident,non dissident,0,UHJvcG9zYWw6NGVlMDAxOGItMWUyNi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
130,594,"Depuis 2003, mon invalidité a été ""augmentée de 100€ environ, mes APL ont été diminué des 5€ en novembre 2017, puis la CSG à elle aussi été augmenté en janvier 2018.",32,non dissident,non dissident,non dissident,1,UHJvcG9zYWw6NjNkYTI5NTMtMWUyZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
131,595,De plus il est inadmissible de partager sur le net une document officiel FR tel que la carte ID ou Visa.,33,non dissident,non dissident,non dissident,1,UHJvcG9zYWw6YzhiNjQ4NGUtMWUzMC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
132,596,Trop complexe et sans aucune communication.,34,non dissident,non dissident,non dissident,0,UHJvcG9zYWw6MWNhNTljOTQtMWUzZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
133,597,Les administrations en France c est la merde rien ne va personne ne sait vous renseigner il y a certaines administrations dont on se demande à quoi elles servent comme les sous préfectures le pôle emploi,35,dissident,dissident,dissident,0,UHJvcG9zYWw6NzBlNTg0ZjgtMWUzNi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
134,598,rétablir l'ISF qui ne permet en réalité aucune création d'emploi de manière significative.,36,non dissident,non dissident,non dissident,1,UHJvcG9zYWw6YjM1M2RhYjItMWUzOS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
135,599,J’ai moi-même 72 ans et je ne supporte plus la vue (dans tous les sens du terme)du président.,37,dissident,dissident,dissident,11,UHJvcG9zYWw6ZTk2YjQwMDYtMWUyZi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
136,600,Casse des services publics qui existaient auparavant,38,non dissident,inclassable,non dissident,0,UHJvcG9zYWw6YzY5ZjcyZDktMWUzYi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
137,601,"- Trop de Maires, Trop de fonctionnaires territoriaux ce qui fait exploser les impôts locaux, fonciers et taxe d’habitations.",39,non dissident,non dissident,non dissident,2,UHJvcG9zYWw6N2RlZGY4MzQtMWUyOC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
138,602,"trop trop lourd et compliqué, trop de bureaucratie.",40,non dissident,non dissident,non dissident,0,UHJvcG9zYWw6YzhlYWIzOTktMWUzMC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
139,603,Trop éloignée du public.,41,non dissident,non dissident,non dissident,0,UHJvcG9zYWw6NTU3NGYyMDctMWUzMC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
140,604,De nombreux avocats ne respectent pas leur obligations et de nombreux clients pâtissent de leurs manquements.,42,non dissident,non dissident,non dissident,0,UHJvcG9zYWw6OWI5OTJjMjgtMWUyYi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
141,605,TROP DE PERSONNEL DANS LES REGIONS TROP DE PERSONNEL DANS LES MINISTERES AUX SALAIRES TROP ELEVES AVANTAGES EHONTES ACCORDES AUX ANCIENS PRESIDENTS QUI NE DEVRAIENT PAS FAIRE AUTOMATIQUEMENT PARTIE DU CONSEIL CONSTITIONNEL AVEC CUMUL DES RETRAITES ET DES AVANTAGES TROP DE COMMISSIONS GENRE DE CELLES DONT S OCCUPE MME JOUANNO POUR LA PLUPART INUTILES ET INEFFICACES,43,dissident,non dissident,non dissident,0,UHJvcG9zYWw6MTUxNDZlZDUtMWUyYi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
142,606,JE SUIS ÉPUISÉE DE TOUT ÇA  JE TIENS MON DOSSIER À VOTRE DISPOSITION C'EST ÉDIFIANT  J'ESPÈRE QUE VOUS PRENDREZ MA DEMANDE EN CONSIDÉRATION  CORDIALEMENT  MME MARCHAND,44,non dissident,non dissident,non dissident,26,UHJvcG9zYWw6MTE4NTkyNTUtMWUzYi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
143,607,Le procureur de la République ne répond pas et laisse persister ce harcèlement moral au sein de son propre tribunal depuis 2016 !,45,inclassable,non dissident,non dissident,7,UHJvcG9zYWw6MTI5OGNlZTItMWUyYi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
144,608,Réduire le nombre de députés et sénateurs qui sont sur-payés et on a le sentiment qu'ils ne servent à rien.,46,dissident,non dissident,dissident,0,UHJvcG9zYWw6ODhkNjAwMjktMWUyNS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
145,609,"très peu d'aide  de la pare de ANPE ,aucune proposition de formations ,ou d'aide en général que des convocations pour remétrer des dossiers a jours et il faut faire 90 km pour cela?",47,non dissident,non dissident,non dissident,0,UHJvcG9zYWw6NTJkM2EzZjItMWUyOS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
146,610,Nombre de fois où il n'y a aucune réponse ou des réponses erronées,48,non dissident,non dissident,non dissident,1,UHJvcG9zYWw6NDAyMDUwM2UtMWUzMC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
147,611,Ce fameux RIC SERA UN LYNCHAGE SI LES SUJETS DE L'IMPOT Y SONT ABORDES!!!,49,inclassable,non dissident,non dissident,18,UHJvcG9zYWw6OTJhNTcxMmUtMWUyZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
148,612,trop de députés trop de sénateurs,50,non dissident,non dissident,non dissident,0,UHJvcG9zYWw6NzAwMTI3ZmMtMWUzOC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
149,613,"J'en suis arrivée à un ""débordement"" de mes capacités à répondre aux demandes administratives qui se traduit par une réelle phobie",51,non dissident,non dissident,non dissident,0,UHJvcG9zYWw6NWZlOTBiMTMtMWUzNy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
150,614,Donc économie totale 36.000.000+3.360.000=39.360.000€/an soit donc en arrondissant 40 millions d’euros par an.,53,non dissident,non dissident,inclassable,10,UHJvcG9zYWw6OWY2M2FlNmEtMWUzMi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
151,615,L'Etat n'est aucunement représentatif du peuple.,54,non dissident,dissident,dissident,0,UHJvcG9zYWw6OGIwM2I1YTYtMWUzNy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
152,616,Trop de moyens existe de faire 'sortir' les bénéfices du pays en payant 'au prix fort' les matières premières à des affiliées de la même compagnie installées à l'étranger.,55,non dissident,non dissident,non dissident,26,UHJvcG9zYWw6OTJhNTcxMmUtMWUyZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
153,617,La cour des comptes a souvent épinglé cette gabegie financière mais rien n’est fait !,56,non dissident,dissident,non dissident,7,UHJvcG9zYWw6ZWRkNTNjZmUtMWUyYi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
154,618,"Malgré cela, rien n'a été fait.",57,non dissident,inclassable,inclassable,4,UHJvcG9zYWw6MGRmNGI5MGItMWUzMC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,inclassable,
155,619,Beaucoup de fonctionnaires très grassement payés et n'assurent de surcroit pas le travail quand d'autre corps de métier ne sont pas rémunérés à leur juste valeur.,58,non dissident,non dissident,dissident,2,UHJvcG9zYWw6ZWU0ODBhNGItMWUyZi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
156,620,"Cette organisation est obsolète, le citoyen ne s'y retrouve pas entre les différents niveaux de décision, commune, intercom, département, région, Etat, Europe.",59,non dissident,non dissident,non dissident,0,UHJvcG9zYWw6M2NiODY5NTgtMWUzNS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
157,621,"Pour la CARSAT en FRANCE le versement de la pension de retraite le 1er jour ouvré du mois ,exemple: pour le mois de Février 2019 une mise en paiement le Vendredi 1er Février 2019 et NON le Vendredi 8 Mars 2019 , hors Alsace-Moselle !",60,non dissident,non dissident,non dissident,0,UHJvcG9zYWw6YTVlMjYyZGUtMWUyZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
158,622,"Une minorité de francais paient l'impot sur le revenu, donc faire un vote sur tous ces sujets serait injuste et discriminatoire!",61,non dissident,non dissident,non dissident,19,UHJvcG9zYWw6OTJhNTcxMmUtMWUyZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
159,623,"Trop loin du citoyen, trop d'élus",62,non dissident,non dissident,non dissident,0,UHJvcG9zYWw6NTFhOGNiMzYtMWUyZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
160,624,"Inéligibilité à vie pour toute condamnation - Transformation du Conseil économique, social et environnemental en ""Agora des citoyens"" (nom un peu pompeux, mais c'est l'idée), composée par des citoyens tirés au sort - Dans ce schéma, suppression du Sénat envisageable",63,non dissident,non dissident,non dissident,11,UHJvcG9zYWw6MTJlMzA5MTItMWUyYi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
161,625,"trop de doublons trop de strates.certains services comme pôle emploi ne sont d'aucune aide.trop de fonctionnaires de décret pas assez de guichet (e macron).trop de hauts fonctionnaires sans attribution,modérationdes primes mirifiques qu'ils reçoivent",64,non dissident,non dissident,non dissident,0,UHJvcG9zYWw6ZTkyMzM0OGItMWUzMC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
162,626,A défaut cette réforme aurait été inutile.,65,non dissident,inclassable,inclassable,4,UHJvcG9zYWw6YzU3YWFlYzgtMWUzYy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
163,627,admettent qu ils sont dépassés et qu ils ne sont pas capables de nous donner les bonnes informations tellement les choses évoluent sans cesse.,66,non dissident,non dissident,inclassable,3,UHJvcG9zYWw6MWY5YzM2MzktMWUzYi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,inclassable,
164,628,"Si 1000€ de baisse sur environ ces 1000 élus, 20 millions/an.",67,non dissident,non dissident,inclassable,12,UHJvcG9zYWw6OWY2M2FlNmEtMWUzMi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,inclassable,
165,629,"trop de couche , trop de compétences déléguées et qui ne sont plus assurées",68,non dissident,non dissident,non dissident,0,UHJvcG9zYWw6NjY4YTYxMjEtMWUzNC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
166,630,Je paie les impots avec mon salaire et j'ai 5 mois de salaire qui partent en Impots sur le Revenu + 1 mois en Taxe d'habitation (non supprimée pour nous.),69,non dissident,non dissident,non dissident,7,UHJvcG9zYWw6MGU1MmM4YTAtMWUyZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
167,631,"Etant fonctionnaire, je constate une méconnaissance totale des citoyen quant au maillage administratif.",70,non dissident,non dissident,non dissident,0,UHJvcG9zYWw6MjgzN2ExYTItMWUzYy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
168,632,"La ""dématérialisation"" de l'intégralité des services publics à l'horizon 2022 est une hérésie car elle va ""laisser sur le carreau"" des personnes âgées ( souvent isolées et qui le seront encore plus faute de services proches !",71,non dissident,non dissident,non dissident,0,UHJvcG9zYWw6YTYwMjRiNWQtMWUzOC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
169,633,"Zone non desservie par le service public, centralisé dans les grandes villes.",72,non dissident,non dissident,non dissident,4,UHJvcG9zYWw6YzU3NzA5MzgtMWUzOC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
170,634,devient ingérable,73,non dissident,inclassable,non dissident,1,UHJvcG9zYWw6Y2JlOGNhMzAtMWUzNy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
171,635,"Trop d'échelons administratifs, trop de doublons  qui coutent une fortune, trop de cumuls d'indemnités des élus",74,non dissident,non dissident,non dissident,1,UHJvcG9zYWw6ZTIxYTk3NzAtMWUzYy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
172,636,"trop compliqué, on ne sait plus qui fait quoi",75,non dissident,non dissident,non dissident,0,UHJvcG9zYWw6YjdmNzhhZWMtMWUyYi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
173,637,trop de lourdeur et pas de transparence,76,non dissident,dissident,non dissident,0,UHJvcG9zYWw6NTBlZDQyYjUtMWUyZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
174,638,"Trop de niveaux, manque d'efficacité, manque de résultats, pas d'obligation de résultats, pas de mutualisation des moyens.",77,non dissident,non dissident,non dissident,1,UHJvcG9zYWw6NmM2MTE1MDktMWUzMi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
